,Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num,prev_ORtg,prev_DRtg
304,123,96,1,LAC,0.518,0.345,0.353,0.14300000000000002,30,22,20,17,85,35,87,37,12,7,109.7234611953613,85.6378233719893,1.3636363636363635,1.1764705882352942,112.1,18,17,108.63327447180167,109.16275565763512
305,121,112,1,OKC,0.466,0.453,0.464,0.263,28,18,31,17,88,35,95,25,11,14,112.8205128205128,104.42890442890442,1.5555555555555556,1.8235294117647056,107.25,18,20,107.5592473162755,106.76049904242483
306,104,111,1,UTA,0.404,0.44,0.28,0.3720000000000001,25,12,25,11,99,24,84,33,16,10,93.66205110885963,99.96622762580208,2.083333333333333,2.272727272727273,111.0375,18,21,106.50029152459511,104.1477601531527
307,112,120,1,NOP,0.424,0.489,0.281,0.4,25,16,28,21,92,29,92,26,10,12,99.50027762354249,106.60744031093836,1.5625,1.3333333333333333,112.5625,18,28,103.91932515745368,100.51790879496042
308,103,104,0,SAS,0.4320000000000001,0.482,0.425,0.32,27,12,27,9,95,4,85,19,8,6,99.07418540339064,100.0360706985692,2.25,3.0,103.9625,18,26,103.39173805739468,98.84042003420302
309,115,99,0,LAL,0.459,0.476,0.31,0.226,33,8,26,12,98,17,84,23,18,5,108.49056603773586,93.39622641509436,4.125,2.1666666666666665,106.0,18,16,103.3593338318962,97.60044840959111
310,105,122,0,GSW,0.379,0.536,0.364,0.514,21,17,32,17,87,35,84,21,14,7,98.31460674157304,114.23220973782772,1.2352941176470589,1.8823529411764703,106.8,18,30,103.08696124854808,97.14005557700915
311,133,107,1,MIN,0.6,0.461,0.6,0.3670000000000001,40,14,24,14,85,15,89,14,7,12,137.9846971858384,111.0102451043963,2.8571428571428568,1.7142857142857142,96.3875,18,29,102.871312082711,98.34431580735482
312,100,99,1,DAL,0.481,0.425,0.276,0.324,27,11,22,8,81,17,87,17,8,9,111.01859561476549,109.9084096586178,2.4545454545454546,2.75,90.075,18,22,104.2848904003668,100.37603802065851
313,102,100,1,IND,0.476,0.453,0.289,0.25,27,10,20,9,82,20,75,37,9,8,105.6584228926583,103.5866891104493,2.7,2.2222222222222223,96.5375,18,4,105.18510684705412,101.73926380207958
314,114,105,0,BOS,0.489,0.419,0.359,0.308,29,17,24,12,94,10,93,19,11,12,109.73408735410901,101.07086993141618,1.7058823529411764,2.0,103.8875,18,3,106.59938898799648,103.43939806088589
315,113,108,0,WAS,0.529,0.506,0.467,0.28600000000000003,30,8,25,12,87,11,79,21,9,6,116.37487126673534,111.22554067971164,3.75,2.083333333333333,97.1,18,10,107.90102205601906,104.77446972492847
316,111,93,0,NYK,0.417,0.378,0.395,0.281,24,8,20,7,96,19,90,21,17,8,110.44776119402985,92.5373134328358,3.0,2.8571428571428568,100.5,18,12,109.43738564014538,105.56196233998236
317,88,124,0,IND,0.355,0.56,0.241,0.444,21,17,34,11,93,16,91,17,15,10,85.9899841211677,121.16770489800905,1.2352941176470589,3.0909090909090913,102.3375,18,4,111.12103561131816,105.55874124415982
318,95,92,1,DET,0.425,0.353,0.259,0.262,22,14,19,6,87,20,102,13,11,17,104.58235860740332,101.27975780927478,1.5714285714285714,3.1666666666666665,90.8375,18,13,110.81500310641009,106.1241226884898
319,85,112,0,HOU,0.369,0.46,0.16699999999999998,0.375,22,14,22,10,84,20,87,20,7,11,88.08290155440416,116.0621761658031,1.5714285714285714,2.2,96.5,18,19,110.25684031663813,106.15713900728207
320,115,105,0,OKC,0.565,0.489,0.424,0.29600000000000004,30,12,19,13,85,6,88,16,7,11,122.69938650306749,112.02987463323551,2.5,1.4615384615384617,93.725,18,20,108.07108864505746,106.85840856240753
321,90,95,1,WAS,0.376,0.402,0.194,0.25,18,11,24,10,93,20,92,20,12,9,87.8048780487805,92.6829268292683,1.6363636363636365,2.4,102.5,18,10,107.21626378566275,106.95837060440982
322,102,116,0,GSW,0.375,0.5429999999999999,0.233,0.382,23,15,36,24,96,29,92,8,12,13,91.24454880912444,103.76831041037684,1.5333333333333334,1.5,111.7875,18,30,104.0241949073897,106.66513214340026
323,113,85,1,SAS,0.54,0.383,0.364,0.185,41,14,15,11,87,12,81,25,8,11,114.38694166772112,86.04327470580793,2.9285714285714284,1.3636363636363635,98.7875,18,26,102.16741131121923,106.66190223013045
324,119,110,1,POR,0.512,0.488,0.259,0.345,27,9,24,14,84,29,86,20,12,12,125.08211798712391,115.62212587045065,3.0,1.7142857142857142,95.1375,18,23,101.59833350381453,105.77803445090802
325,108,115,0,POR,0.442,0.461,0.394,0.321,24,10,22,16,95,20,89,29,12,17,102.72262513375341,109.38057305908927,2.4,1.375,105.1375,18,23,102.03472905429904,105.55851829637793
326,108,118,0,UTA,0.466,0.526,0.48,0.37,24,7,24,15,88,22,78,34,3,9,101.59924741298212,111.00658513640636,3.4285714285714284,1.6,106.3,18,21,102.26086344116919,104.76180132937229
327,99,95,1,MIN,0.448,0.429,0.303,0.406,23,12,24,10,87,17,91,6,12,7,105.36118132233601,101.10416389517094,1.9166666666666667,2.4,93.9625,18,29,103.08829833219829,104.84868903157349
328,108,100,0,POR,0.42,0.414,0.563,0.25,24,19,13,20,81,27,87,23,11,13,107.59651307596512,99.626400996264,1.263157894736842,0.65,100.375,18,23,104.82847667004896,103.94716514006541
329,108,107,1,PHO,0.391,0.395,0.259,0.28600000000000003,21,14,25,17,92,36,86,32,8,10,94.19973833406021,93.32751853467072,1.5,1.4705882352941178,114.65,18,25,105.71266118123177,104.05083312375399
330,101,94,0,SAC,0.3670000000000001,0.396,0.278,0.324,19,10,25,12,98,21,91,16,19,15,100.2108396378519,93.26553392037701,1.9,2.083333333333333,100.7875,18,27,106.20729893629985,103.42636124228162
331,106,109,1,DAL,0.473,0.488,0.344,0.35100000000000003,24,10,29,8,91,13,84,24,14,10,109.51827457057988,112.6178483791812,2.4,3.625,96.7875,18,22,105.19650748529072,102.74605679451804
332,107,122,0,NOP,0.483,0.532,0.269,0.455,24,14,30,15,89,16,77,32,5,2,96.05026929982046,109.51526032315977,1.7142857142857142,2.0,111.4,18,28,105.46562400546668,103.09125069389066
333,91,87,0,ORL,0.37,0.43,0.321,0.207,15,13,22,15,73,39,86,11,7,10,100.69156293222684,96.26556016597509,1.1538461538461535,1.4666666666666666,90.375,18,8,104.70481367146292,102.8288659320629
334,109,89,1,MIA,0.523,0.364,0.391,0.31,35,19,23,13,86,16,88,25,9,13,108.20201017495968,88.3484303263432,1.8421052631578947,1.7692307692307692,100.7375,18,5,103.27200224895911,102.67200930184664
335,100,97,1,PHI,0.448,0.442,0.409,0.5,28,10,28,17,87,17,86,17,7,11,100.42681395932712,97.41400954054731,2.8,1.6470588235294117,99.575,18,6,102.24514367625899,101.17905780459981
336,100,98,0,MIN,0.386,0.35100000000000003,0.393,0.133,26,20,22,12,101,17,97,33,14,15,87.43169398907105,85.68306010928963,1.3,1.8333333333333333,114.375,18,29,102.10968802178182,100.41118587357246
337,121,125,1,ATL,0.442,0.53,0.268,0.441,31,3,30,14,104,22,83,34,15,10,106.79611650485435,110.32656663724623,10.333333333333334,2.142857142857143,113.3,18,14,101.4249870621398,99.09760738790423
338,101,93,1,BRK,0.426,0.379,0.303,0.211,26,7,19,7,101,10,95,16,14,7,97.41982155775258,89.70340004822764,3.7142857142857135,2.7142857142857144,103.675,18,7,101.21059652258855,98.90954872901428
339,131,114,0,MEM,0.551,0.464,0.563,0.444,36,12,29,16,89,23,84,24,6,9,122.81729755068558,106.8791749677722,3.0,1.8125,106.6625,18,24,100.63613481488653,97.95240094759819
340,105,95,1,HOU,0.468,0.421,0.333,0.316,29,14,19,20,94,15,76,25,15,9,96.77419354838709,87.55760368663593,2.071428571428572,0.95,108.5,18,19,101.61891618596503,97.83815407856437
341,96,92,1,BOS,0.443,0.407,0.25,0.259,24,17,21,11,88,13,81,23,11,5,93.61287176986835,89.71233544612384,1.4117647058823528,1.9090909090909087,102.55,18,3,101.6914595547698,97.15294689275908
342,116,104,1,PHO,0.473,0.5,0.452,0.343,24,10,25,12,91,23,82,12,19,7,119.20359666024405,106.87219010918434,2.4,2.083333333333333,97.3125,18,25,101.4220193716064,96.01944413254994
343,117,104,1,WAS,0.522,0.421,0.25,0.25,31,20,26,12,90,23,95,21,10,5,107.38871041762278,95.45663148233135,1.55,2.1666666666666665,108.95,18,10,102.73057565044093,96.0009909383722
344,97,100,0,SAC,0.414,0.385,0.344,0.242,23,16,22,14,87,21,96,21,9,13,96.06338202525379,99.03441445902452,1.4375,1.5714285714285714,100.975,18,27,103.62780766108239,96.2258947203816
345,96,105,1,LAL,0.407,0.464,0.207,0.292,26,11,24,16,91,17,84,30,7,14,91.2872934743849,99.84547723760849,2.363636363636364,1.5,105.1625,18,16,103.81908690055174,96.74118883753351
346,129,92,0,NYK,0.563,0.41,0.5379999999999999,0.265,38,13,23,14,87,18,83,23,9,5,124.95459498728658,89.11490495217339,2.9230769230769234,1.6428571428571428,103.2375,18,12,103.74886756666453,96.95772523171786
347,95,108,0,BOS,0.415,0.537,0.16699999999999998,0.371,18,12,21,15,94,15,82,8,12,4,90.50851494581396,102.89389067524117,1.5,1.4,104.9625,18,3,105.0267141653882,97.11530214792128
348,102,105,0,BRK,0.404,0.46,0.429,0.25,25,12,25,11,89,14,87,23,7,10,101.20302616891978,104.1795857621233,2.083333333333333,2.272727272727273,100.7875,18,7,104.2491399705196,96.92228394757034
349,92,97,0,PHI,0.435,0.416,0.259,0.333,29,13,24,15,85,12,89,16,5,12,94.69891919711785,99.84559958826557,2.230769230769231,1.6,97.15,18,6,103.98409455314655,97.69388317700795
350,114,99,1,POR,0.477,0.477,0.5,0.3,25,10,22,8,88,19,86,11,15,7,122.41610738255034,106.30872483221478,2.5,2.75,93.125,18,23,102.57430078516906,97.79802321242494
351,110,102,1,OKC,0.506,0.469,0.259,0.261,30,15,22,15,85,23,81,23,10,7,107.39565535757872,99.58506224066392,2.0,1.4666666666666666,102.425,18,20,103.30004147811016,98.92362353896173
352,111,105,1,NYK,0.468,0.468,0.35700000000000004,0.25,27,9,20,11,94,19,94,10,17,14,116.36744856506357,110.07731621019524,3.0,1.818181818181818,95.3875,18,12,103.79021268928805,99.68733490871425
353,113,104,1,ORL,0.476,0.425,0.407,0.379,28,17,25,12,84,25,87,21,14,8,114.80822961645923,105.66421132842264,1.6470588235294117,2.083333333333333,98.425,18,8,104.15657849121268,100.39339142655365
354,109,100,1,MIN,0.494,0.414,0.35700000000000004,0.238,27,15,20,14,89,12,87,27,10,16,109.25949129181808,100.2380654053377,1.8,1.4285714285714286,99.7625,18,29,105.52352628993552,101.56406588872356
355,128,104,0,LAL,0.489,0.47,0.344,0.345,31,8,18,19,92,30,83,22,17,18,127.553562531141,103.63726955655208,3.875,0.9473684210526316,100.35,18,16,107.28597297793249,102.33996179404237
356,113,111,0,PHO,0.551,0.483,0.536,0.35100000000000003,31,21,29,17,78,15,87,18,6,9,116.09092076537821,114.03621420315909,1.4761904761904765,1.7058823529411764,97.3375,18,25,109.89483768846517,103.0470143373623
357,100,112,1,NOP,0.402,0.456,0.324,0.419,24,12,23,18,92,18,90,12,13,14,99.37888198757764,111.30434782608695,2.0,1.2777777777777777,100.625,18,28,111.12424302035018,104.34610996835178
358,119,110,1,MEM,0.484,0.488,0.31,0.3,28,10,32,17,93,27,84,25,10,11,109.82925703737888,101.52284263959393,2.8,1.8823529411764703,108.35,18,24,112.6832554489494,105.0570975186706
359,120,115,1,SAC,0.519,0.529,0.276,0.382,23,12,32,12,81,31,85,17,10,9,126.44889357218125,121.18018967334037,1.9166666666666667,2.6666666666666665,94.9,18,27,113.44526899599636,105.41810100298315
360,104,130,0,HOU,0.464,0.529,0.32,0.471,25,16,20,15,97,9,87,31,14,13,95.85253456221196,119.81566820276495,1.5625,1.3333333333333333,108.5,18,19,114.57378538213158,106.72306258238642
361,124,116,0,IND,0.529,0.524,0.29600000000000004,0.462,27,10,32,9,87,27,82,25,15,9,128.03304078471865,119.77284460505938,2.7,3.555555555555556,96.85,18,4,113.32953212525732,108.04673874079768
362,114,128,0,WAS,0.46,0.5489999999999999,0.207,0.375,18,12,20,11,87,34,91,27,9,14,112.32910456952824,126.12390688508437,1.5,1.818181818181818,101.4875,18,10,113.69395939652402,109.87457066201806
363,123,115,0,ATL,0.511,0.455,0.333,0.462,27,4,24,10,92,27,77,32,7,4,114.40530170910358,106.96430647599115,6.75,2.4,107.5125,18,14,113.33616056959163,111.85347475269221
364,107,106,0,DAL,0.482,0.506,0.375,0.343,27,12,27,13,85,20,77,24,9,6,106.52065704330515,105.52513688402188,2.25,2.0769230769230766,100.45,18,22,113.30261655708286,113.3797160886319
365,103,111,1,CLE,0.4320000000000001,0.494,0.205,0.324,23,5,22,14,95,18,89,13,11,12,102.62797359571552,110.59907834101385,4.6,1.5714285714285714,100.3625,18,15,113.23769929134625,114.57286925216835
366,114,104,1,LAC,0.481,0.452,0.44,0.242,24,13,21,14,77,37,84,26,9,10,118.79640484564285,108.37566757848116,1.8461538461538465,1.5,95.9625,18,17,112.32513040729806,115.16361924203225
367,100,86,1,CHO,0.481,0.407,0.321,0.343,28,11,28,14,79,25,81,14,3,9,105.52697533306952,90.75319878643978,2.5454545454545454,2.0,94.7625,18,9,112.3833794813527,114.7218327224235
368,134,131,0,GSW,0.47,0.442,0.486,0.444,31,20,36,18,100,26,95,31,15,10,111.63178173487452,109.1325627408102,1.55,2.0,120.0375,18,30,112.28300495332132,113.05027112948906
369,107,115,1,IND,0.466,0.5,0.13,0.448,22,9,31,14,88,32,86,19,12,11,106.8797602696966,114.87077038331873,2.4444444444444446,2.2142857142857144,100.1125,18,4,111.74138854984083,111.71472768676247
370,107,100,0,MIN,0.478,0.418,0.355,0.31,26,13,26,9,90,12,91,14,13,11,112.42448121880743,105.06960861570788,2.0,2.888888888888889,95.175,18,29,110.55554738124219,109.87311023713322
371,105,121,0,HOU,0.457,0.472,0.35700000000000004,0.448,25,15,26,17,92,15,89,28,13,18,102.2270901788974,117.80455153949129,1.6666666666666667,1.5294117647058822,102.7125,18,19,110.71835041658362,108.16502754192709
372,113,106,0,NOP,0.377,0.463,0.317,0.444,26,11,24,17,106,20,82,30,24,12,99.23161361141601,93.08452250274424,2.363636363636364,1.4117647058823528,113.875,18,28,109.44592060474193,107.53321793818309
373,117,110,1,HOU,0.473,0.455,0.393,0.333,28,14,19,16,93,20,88,27,11,15,110.20840692334866,103.61474155186623,2.0,1.1875,106.1625,18,19,108.67126642830581,106.35623530438716
374,96,104,0,MEM,0.3720000000000001,0.561,0.378,0.333,23,19,32,16,86,18,82,14,13,6,94.48818897637794,102.36220472440945,1.2105263157894737,2.0,101.6,18,24,108.12121467050787,106.3585142293162
375,106,100,1,UTA,0.471,0.462,0.333,0.459,25,9,24,16,85,21,78,17,8,5,105.97350662334415,99.97500624843788,2.7777777777777777,1.5,100.025,18,21,107.10160457579168,106.20831980573794
376,127,115,0,MIL,0.48,0.453,0.478,0.3,29,12,29,13,100,9,95,26,7,7,111.58704008786384,101.04338275672707,2.4166666666666665,2.230769230769231,113.8125,18,1,106.35951937624586,105.55026622611283
377,123,128,0,DET,0.5,0.511,0.313,0.452,30,9,33,11,96,22,94,24,14,11,117.78788604261429,122.57601149150106,3.333333333333333,3.0,104.425,18,13,105.4088823291933,104.77472441075487
378,127,99,1,POR,0.511,0.396,0.5,0.29,30,13,16,9,90,25,91,22,12,9,124.92315258822084,97.38104020656586,2.3076923076923075,1.7777777777777777,101.6625,18,23,105.62385552804696,105.35161263834216
379,98,95,0,UTA,0.433,0.419,0.233,0.359,23,11,20,14,90,18,86,14,13,7,97.9020979020979,94.90509490509493,2.090909090909091,1.4285714285714286,100.1,18,21,106.5480158898922,104.55972716347235
380,117,108,0,PHO,0.5489999999999999,0.4370000000000001,0.393,0.281,23,14,25,13,82,21,87,23,8,11,121.30637636080871,111.97511664074649,1.6428571428571428,1.9230769230769231,96.45,18,25,107.16549447887132,103.69355882368048
381,127,120,1,SAS,0.563,0.482,0.514,0.5,34,10,33,10,80,23,85,25,9,9,137.44588744588742,129.87012987012986,3.4,3.3,92.4,18,26,108.68475809169853,104.00762456716636
382,116,120,1,LAL,0.5,0.505,0.44,0.364,32,10,29,12,88,22,93,27,3,10,111.39118953306922,115.23226503420958,3.2,2.4166666666666665,104.1375,18,16,111.55537412863443,105.04577596787584
383,101,113,0,OKC,0.481,0.46,0.222,0.34600000000000003,19,19,19,12,77,23,87,27,8,14,108.16599732262381,121.01740294511379,1.0,1.5833333333333333,93.375,18,20,113.64441888288829,106.8974273273397
384,128,116,1,MIN,0.589,0.444,0.3670000000000001,0.35,29,13,26,15,90,17,90,29,5,9,118.60088024090805,107.4820477183229,2.230769230769231,1.7333333333333334,107.925,18,29,114.87139637914036,108.80989555490818
385,115,98,1,DET,0.579,0.407,0.474,0.366,33,18,24,16,76,22,81,21,9,12,124.03936901712282,105.70311446676551,1.8333333333333333,1.5,92.7125,18,13,116.5255305225801,110.44268111985791
386,103,132,0,LAC,0.451,0.539,0.36,0.462,19,14,35,10,91,16,89,20,13,11,103.46559517830237,132.5966850828729,1.3571428571428572,3.5,99.55,18,17,117.5432730624608,111.83458209082494
387,133,118,1,TOR,0.5660000000000001,0.461,0.5,0.263,38,16,24,11,83,30,89,29,7,8,129.11054483679166,114.54920519354448,2.375,2.1818181818181817,103.0125,18,2,117.2510675659788,113.9088476534665
388,100,116,1,GSW,0.448,0.512,0.15,0.439,22,15,31,11,87,26,82,22,19,5,100.60362173038229,116.70020120724344,1.4666666666666666,2.8181818181818183,99.4,18,30,117.47134757722591,114.53223348086343
389,114,112,0,CHO,0.53,0.494,0.308,0.394,29,12,24,13,83,20,77,28,13,9,118.87382690302395,116.78832116788321,2.4166666666666665,1.8461538461538465,95.9,18,9,116.38383435734458,115.8413019008187
390,102,104,0,CLE,0.506,0.5529999999999999,0.406,0.429,28,17,32,21,85,8,76,12,9,8,101.74563591022444,103.74064837905236,1.6470588235294117,1.5238095238095235,100.25,18,15,116.62309893055175,116.7747373455821
391,109,95,1,MIL,0.436,0.378,0.39,0.3,28,12,23,17,94,12,90,18,6,11,101.75029171528591,88.68144690781797,2.333333333333333,1.3529411764705883,107.125,18,1,115.18868953525643,116.29198792360872
392,97,113,0,DAL,0.47,0.457,0.359,0.343,23,15,23,10,83,8,92,23,3,13,102.25326129924892,119.11977862696008,1.5333333333333334,2.3,94.8625,18,22,113.15791121791646,114.27097003307584
393,105,125,1,MIA,0.438,0.556,0.229,0.448,28,19,29,15,89,24,72,37,13,6,94.60524833877687,112.62529564140104,1.4736842105263157,1.9333333333333331,110.9875,18,5,111.87886042214545,113.52800750817144
394,121,113,0,OKC,0.483,0.425,0.28,0.417,23,12,20,15,87,39,87,31,9,8,111.39240506329115,104.02761795166859,1.9166666666666667,1.3333333333333333,108.625,18,20,109.94107601079494,112.22721715138347
395,132,126,0,SAS,0.5489999999999999,0.495,0.389,0.3670000000000001,31,14,29,7,91,21,93,27,14,10,130.82259663032704,124.8761149653122,2.2142857142857144,4.142857142857143,100.9,18,26,108.08811920744097,110.98596007772491
396,115,125,1,POR,0.524,0.467,0.5,0.59,30,16,30,9,84,17,92,20,11,13,123.27482245745679,133.99437223636608,1.875,3.333333333333333,93.2875,18,23,107.39011394046908,110.7157536400749
397,134,132,1,UTA,0.472,0.448,0.243,0.4,29,11,34,22,108,30,105,22,12,15,108.633968382651,107.0125658694771,2.636363636363636,1.5454545454545454,123.35,18,21,108.07829313330024,110.8118127095224
398,121,124,0,LAL,0.584,0.5429999999999999,0.565,0.483,27,14,28,10,77,23,81,32,10,14,134.35114503816794,137.68216516308118,1.9285714285714288,2.8,90.0625,18,16,108.19866440536106,111.52357999429964
399,111,124,1,LAC,0.494,0.541,0.371,0.378,33,12,29,7,87,19,85,23,9,6,112.14953271028038,125.28416266734024,2.75,4.142857142857143,98.975,18,17,111.05635342511383,113.85680713870127
400,109,117,0,TOR,0.414,0.5,0.421,0.514,27,15,27,19,87,23,90,14,9,13,107.08584059928774,114.94535183593271,1.8,1.4210526315789471,101.7875,18,2,112.9017976018155,116.27626069720935
