Team Score,Opp Score,Home/Away,Opponent,Team FG%,Opponent FG%,Team 3P%,Opponent 3P%,Team AST,Team TOV,Opponent AST,Opponent TOV,Team FGA,Team FTA,Opponent FGA,Opponent FTA,Team ORB,Opponent ORB,ORtg,DRtg,Ast_Tov_Team,Ast_Tov_Opp,Possession,Team,Opponent_num
135,102,0,CHI,0.614,0.438,0.5710000000000001,0.342,34,17,29,15,83,16,89,14,8,9,138.2842509603073,104.48143405889886,2.0,1.9333333333333331,97.625,18,11
108,100,0,WAS,0.435,0.475,0.5,0.5,25,10,28,17,85,18,80,14,7,8,109.53346855983774,101.41987829614605,2.5,1.6470588235294117,98.6,18,10
104,123,0,PHI,0.429,0.505,0.344,0.448,27,15,35,17,84,34,91,25,9,14,101.45104255578586,119.98536763809292,1.8,2.0588235294117645,102.5125,18,6
110,114,0,TOR,0.472,0.511,0.433,0.382,26,11,33,9,89,14,92,9,10,9,115.83519810451493,120.04738712649728,2.363636363636364,3.6666666666666665,94.9625,18,2
126,125,0,OKC,0.521,0.417,0.333,0.455,27,15,25,8,94,21,108,27,12,18,123.65063788027477,122.66928361138369,1.8,3.125,101.9,18,20
128,125,1,MIL,0.444,0.45,0.306,0.364,27,17,27,9,90,46,100,27,17,11,120.37145879863644,117.55025273304337,1.5882352941176472,3.0,106.3375,18,1
107,104,1,IND,0.461,0.488,0.313,0.474,31,16,23,13,89,20,84,16,13,6,104.33934666016577,101.41394441735737,1.9375,1.7692307692307692,102.55,18,4
100,96,1,MIN,0.393,0.429,0.306,0.25,21,10,22,8,89,22,91,16,13,12,105.79211848717269,101.56043374768579,2.1,2.75,94.525,18,29
134,115,0,LAC,0.624,0.494,0.414,0.353,36,7,25,10,85,23,87,34,7,15,139.52882988415985,119.7448913184954,5.142857142857143,2.5,96.0375,18,17
88,82,1,POR,0.373,0.33,0.231,0.212,22,12,10,17,83,26,94,18,10,18,93.66684406599256,87.28046833422036,1.8333333333333333,0.5882352941176471,93.95,18,23
106,112,0,MIN,0.456,0.472,0.406,0.391,19,12,24,8,90,18,89,25,10,8,104.73014696801285,110.65826849450413,1.5833333333333333,3.0,101.2125,18,29
107,98,0,LAC,0.379,0.398,0.333,0.28600000000000003,20,10,21,12,87,42,88,24,14,9,104.72229018840223,95.91387325666749,2.0,1.75,102.175,18,17
119,91,1,PHO,0.506,0.377,0.321,0.282,28,18,20,19,85,29,77,35,9,10,108.97435897435896,83.33333333333333,1.5555555555555556,1.0526315789473684,109.2,18,25
100,98,1,GSW,0.407,0.456,0.188,0.241,21,8,22,18,86,42,79,24,13,6,95.07962918944617,93.17803660565724,2.625,1.2222222222222223,105.175,18,30
126,112,1,SAC,0.515,0.523,0.3670000000000001,0.419,31,12,29,16,99,15,86,20,15,9,115.26586620926243,102.45854774156662,2.583333333333333,1.8125,109.3125,18,27
114,121,0,LAL,0.5,0.5,0.261,0.345,22,19,27,13,92,20,92,23,10,9,104.8637461193515,111.30274807404852,1.1578947368421053,2.0769230769230766,108.7125,18,16
116,111,1,NOP,0.452,0.524,0.314,0.458,28,13,28,22,93,23,82,20,9,7,102.91671287567928,98.48064766552069,2.1538461538461537,1.2727272727272727,112.7125,18,28
108,107,0,CHI,0.455,0.424,0.269,0.471,24,16,27,13,99,18,92,18,17,10,99.49332105020729,98.5720865960387,1.5,2.0769230769230766,108.55,18,11
110,91,0,CLE,0.482,0.41,0.385,0.278,22,12,18,13,85,21,83,19,14,13,117.64705882352942,97.32620320855615,1.8333333333333333,1.3846153846153846,93.5,18,15
103,88,1,UTA,0.494,0.407,0.321,0.194,32,17,22,12,83,19,81,24,8,10,104.3434215524883,89.14777763707737,1.8823529411764703,1.8333333333333333,98.7125,18,21
115,107,1,BOS,0.456,0.506,0.382,0.29,25,13,22,12,90,28,87,12,15,7,113.86138613861384,105.94059405940595,1.9230769230769231,1.8333333333333333,101.0,18,3
87,89,0,MEM,0.39,0.429,0.25,0.381,19,16,19,17,82,19,70,25,13,8,88.36973082783139,90.401218892839,1.1875,1.1176470588235294,98.45,18,24
110,112,1,BRK,0.46,0.409,0.278,0.364,20,12,21,8,87,34,88,42,15,12,108.32102412604628,110.29049729197438,1.6666666666666667,2.625,101.55,18,7
114,121,1,MIL,0.461,0.5710000000000001,0.474,0.5,27,10,27,12,89,20,84,13,10,5,113.61654416344835,120.592998629625,2.7,2.25,100.3375,18,1
99,109,1,HOU,0.5,0.5489999999999999,0.44,0.35100000000000003,27,16,23,14,76,16,71,26,7,6,104.78962688541945,115.37443768192644,1.6875,1.6428571428571428,94.475,18,19
138,93,1,ATL,0.564,0.348,0.419,0.214,34,15,20,19,94,25,92,27,11,15,125.05663797009515,84.27729950158587,2.2666666666666666,1.0526315789473684,110.35,18,14
115,125,0,NOP,0.484,0.483,0.385,0.4,30,13,29,11,95,13,87,34,10,10,106.32150699179476,115.56685542586386,2.3076923076923075,2.636363636363636,108.1625,18,28
98,104,0,MIL,0.426,0.455,0.293,0.306,30,17,21,15,94,9,88,22,13,13,93.90346149239427,99.65265301233678,1.7647058823529411,1.4,104.3625,18,1
103,101,0,MIN,0.472,0.443,0.4,0.281,29,13,24,17,89,6,79,26,9,8,99.90300678952472,97.9631425800194,2.230769230769231,1.4117647058823528,103.1,18,29
112,87,1,ORL,0.473,0.405,0.321,0.25,33,11,24,13,93,17,79,19,12,4,106.11084793936523,82.42539081004261,3.0,1.8461538461538465,105.55,18,8
105,98,0,OKC,0.411,0.359,0.333,0.231,26,14,22,10,95,24,103,23,15,19,103.7934017051773,96.87384159149885,1.8571428571428568,2.2,101.1625,18,20
117,85,1,LAL,0.485,0.391,0.36,0.14300000000000002,28,11,19,12,97,15,87,18,16,8,112.13609680124594,81.4663951120163,2.5454545454545454,1.5833333333333333,104.3375,18,16
113,112,0,POR,0.46,0.529,0.467,0.273,28,11,19,14,87,26,85,21,13,12,115.11524258245258,114.09652362154593,2.5454545454545454,1.3571428571428572,98.1625,18,23
106,103,0,TOR,0.449,0.46,0.393,0.268,32,20,28,17,89,24,87,12,15,7,100.9043312708234,98.04854831032841,1.6,1.6470588235294117,105.05,18,2
124,118,0,ORL,0.5489999999999999,0.474,0.579,0.408,34,10,30,9,82,37,95,8,4,6,127.58842443729904,121.41479099678455,3.4,3.333333333333333,97.1875,18,8
107,113,0,CHO,0.386,0.384,0.229,0.371,24,9,20,9,101,26,86,38,20,13,98.4360625574977,103.95584176632934,2.6666666666666665,2.2222222222222223,108.7,18,9
98,106,0,ATL,0.371,0.43,0.25,0.35700000000000004,28,15,33,18,97,21,93,16,11,9,87.27596571301348,94.40053434264723,1.8666666666666667,1.8333333333333333,112.2875,18,14
105,99,1,MEM,0.506,0.5,0.321,0.333,22,13,22,14,77,23,74,17,11,6,114.75409836065573,108.19672131147541,1.6923076923076923,1.5714285714285714,91.5,18,24
109,98,1,OKC,0.506,0.411,0.324,0.368,29,20,14,13,83,15,90,29,12,19,115.40497617787187,103.75860243515088,1.45,1.0769230769230769,94.45,18,20
95,86,1,TOR,0.424,0.398,0.333,0.2,21,8,13,11,85,16,88,14,10,13,105.40915395284328,95.42302357836338,2.625,1.181818181818182,90.125,18,2
126,118,1,DAL,0.556,0.465,0.414,0.405,33,15,26,8,90,18,86,30,12,6,121.27045235803658,113.57074109720884,2.2,3.25,103.9,18,22
111,132,0,LAC,0.423,0.5760000000000001,0.29,0.5,21,9,28,15,97,25,92,17,13,13,104.74168435951876,124.5576786978061,2.333333333333333,1.8666666666666667,105.975,18,17
103,111,0,SAS,0.389,0.467,0.45,0.313,29,12,29,10,90,23,90,22,11,7,100.30432136335972,108.09494826536823,2.4166666666666665,2.9,102.6875,18,26
102,99,1,SAS,0.459,0.449,0.345,0.29600000000000004,29,20,23,10,85,17,89,20,16,12,107.6091256758539,104.44415139126993,1.45,2.3,94.7875,18,26
122,118,0,PHO,0.5529999999999999,0.5379999999999999,0.514,0.379,31,21,29,13,76,26,91,14,10,12,133.33333333333331,128.96174863387978,1.4761904761904765,2.230769230769231,91.5,18,25
115,108,1,NYK,0.463,0.452,0.353,0.407,36,8,28,8,95,23,93,18,16,15,118.26712945108628,111.06826070188973,4.5,3.5,97.2375,18,12
117,113,0,SAC,0.461,0.5,0.359,0.419,24,14,25,8,89,30,90,15,16,7,117.95841209829868,113.92564587271579,1.7142857142857142,3.125,99.1875,18,27
123,110,1,CHO,0.461,0.476,0.359,0.379,30,7,22,17,102,20,82,26,17,12,111.38781978718588,99.61512338691419,4.285714285714286,1.2941176470588236,110.425,18,9
113,125,0,HOU,0.473,0.5,0.241,0.468,26,14,28,15,93,21,76,34,14,4,101.28851540616245,112.04481792717087,1.8571428571428568,1.8666666666666667,111.5625,18,19
103,99,0,MIA,0.471,0.458,0.333,0.258,32,16,24,6,87,17,83,25,15,9,107.31961448293829,103.15186246418341,2.0,4.0,95.975,18,5
121,100,1,LAC,0.505,0.4370000000000001,0.393,0.25,29,9,21,12,99,13,87,26,15,8,112.80736510896169,93.22922736277822,3.2222222222222223,1.75,107.2625,18,17
93,102,0,PHO,0.386,0.413,0.32299999999999995,0.308,25,15,29,9,88,22,92,25,13,14,95.22590554204531,104.44131575579165,1.6666666666666667,3.2222222222222223,97.6625,18,25
116,113,1,POR,0.556,0.455,0.409,0.353,21,11,25,9,81,20,88,22,4,8,122.13740458015268,118.9786785996315,1.9090909090909087,2.7777777777777777,94.975,18,23
111,142,1,GSW,0.457,0.6,0.412,0.5379999999999999,30,8,38,10,92,16,95,10,9,12,114.8176881303336,146.88388931988624,3.75,3.8,96.675,18,30
135,105,1,CHI,0.521,0.473,0.5,0.35700000000000004,34,7,27,12,96,20,93,11,13,16,137.24742661075103,106.7479984750286,4.857142857142857,2.25,98.3625,18,11
124,102,1,CLE,0.562,0.486,0.405,0.345,33,11,20,12,89,11,72,26,12,5,123.03112985241226,101.20302616891978,3.0,1.6666666666666667,100.7875,18,15
108,114,0,UTA,0.477,0.4320000000000001,0.29600000000000004,0.413,20,14,28,13,88,20,88,27,12,12,107.28920899043835,113.24972060101824,1.4285714285714286,2.1538461538461537,100.6625,18,21
132,95,1,PHO,0.5,0.421,0.417,0.233,26,12,20,15,94,29,76,26,16,2,118.31932773109243,85.15406162464986,2.1666666666666665,1.3333333333333333,111.5625,18,25
126,110,1,PHI,0.511,0.418,0.333,0.389,27,10,29,12,94,29,91,27,11,11,117.42777260018637,102.51630941286112,2.7,2.4166666666666665,107.3,18,6
95,92,0,MEM,0.44,0.449,0.222,0.281,17,15,26,19,84,14,78,19,9,9,95.15462626768499,92.14974333291596,1.1333333333333333,1.368421052631579,99.8375,18,24
105,99,0,NOP,0.472,0.416,0.3,0.417,31,9,27,14,89,19,89,13,6,8,103.85756676557864,97.92284866468843,3.4444444444444446,1.9285714285714288,101.1,18,28
136,122,1,HOU,0.622,0.529,0.452,0.364,37,8,23,10,82,23,85,21,10,11,149.5327102803739,134.13963716327655,4.625,2.3,90.95,18,19
107,106,0,MIN,0.472,0.472,0.394,0.324,29,10,27,8,89,14,89,16,15,8,114.28571428571428,113.21762349799734,2.9,3.375,93.625,18,29
103,129,0,DET,0.446,0.545,0.321,0.4320000000000001,28,13,32,20,92,22,88,20,10,16,97.65347238682152,122.30386347475704,2.1538461538461537,1.6,105.475,18,13
130,135,0,BRK,0.505,0.511,0.371,0.5589999999999999,32,13,36,13,99,21,90,33,12,5,111.75585643670752,116.0541586073501,2.4615384615384617,2.769230769230769,116.325,18,7
110,117,0,PHI,0.489,0.5,0.231,0.455,35,12,23,17,94,13,78,32,8,7,98.48908785674314,104.75657526580862,2.9166666666666665,1.3529411764705883,111.6875,18,6
103,87,1,MIA,0.4270000000000001,0.415,0.4320000000000001,0.273,27,15,23,16,89,13,82,16,10,7,100.10934272870855,84.55837686793829,1.8,1.4375,102.8875,18,5
120,118,1,SAC,0.455,0.452,0.258,0.344,26,13,30,12,99,25,93,28,14,10,107.05921712947472,105.27489684398348,2.0,2.5,112.0875,18,27
114,104,0,DAL,0.408,0.405,0.378,0.244,32,13,19,15,103,25,84,33,21,7,97.6236351958895,89.06015842432026,2.4615384615384617,1.2666666666666666,116.775,18,22
123,96,1,LAC,0.518,0.345,0.353,0.14300000000000002,30,22,20,17,85,35,87,37,12,7,109.7234611953613,85.6378233719893,1.3636363636363635,1.1764705882352942,112.1,18,17
121,112,1,OKC,0.466,0.453,0.464,0.263,28,18,31,17,88,35,95,25,11,14,112.8205128205128,104.42890442890442,1.5555555555555556,1.8235294117647056,107.25,18,20
104,111,1,UTA,0.404,0.44,0.28,0.3720000000000001,25,12,25,11,99,24,84,33,16,10,93.66205110885963,99.96622762580208,2.083333333333333,2.272727272727273,111.0375,18,21
112,120,1,NOP,0.424,0.489,0.281,0.4,25,16,28,21,92,29,92,26,10,12,99.50027762354249,106.60744031093836,1.5625,1.3333333333333333,112.5625,18,28
103,104,0,SAS,0.4320000000000001,0.482,0.425,0.32,27,12,27,9,95,4,85,19,8,6,99.07418540339064,100.0360706985692,2.25,3.0,103.9625,18,26
115,99,0,LAL,0.459,0.476,0.31,0.226,33,8,26,12,98,17,84,23,18,5,108.49056603773586,93.39622641509436,4.125,2.1666666666666665,106.0,18,16
105,122,0,GSW,0.379,0.536,0.364,0.514,21,17,32,17,87,35,84,21,14,7,98.31460674157304,114.23220973782772,1.2352941176470589,1.8823529411764703,106.8,18,30
133,107,1,MIN,0.6,0.461,0.6,0.3670000000000001,40,14,24,14,85,15,89,14,7,12,137.9846971858384,111.0102451043963,2.8571428571428568,1.7142857142857142,96.3875,18,29
100,99,1,DAL,0.481,0.425,0.276,0.324,27,11,22,8,81,17,87,17,8,9,111.01859561476549,109.9084096586178,2.4545454545454546,2.75,90.075,18,22
102,100,1,IND,0.476,0.453,0.289,0.25,27,10,20,9,82,20,75,37,9,8,105.6584228926583,103.5866891104493,2.7,2.2222222222222223,96.5375,18,4
114,105,0,BOS,0.489,0.419,0.359,0.308,29,17,24,12,94,10,93,19,11,12,109.73408735410901,101.07086993141618,1.7058823529411764,2.0,103.8875,18,3
113,108,0,WAS,0.529,0.506,0.467,0.28600000000000003,30,8,25,12,87,11,79,21,9,6,116.37487126673534,111.22554067971164,3.75,2.083333333333333,97.1,18,10
111,93,0,NYK,0.417,0.378,0.395,0.281,24,8,20,7,96,19,90,21,17,8,110.44776119402985,92.5373134328358,3.0,2.8571428571428568,100.5,18,12
88,124,0,IND,0.355,0.56,0.241,0.444,21,17,34,11,93,16,91,17,15,10,85.9899841211677,121.16770489800905,1.2352941176470589,3.0909090909090913,102.3375,18,4
95,92,1,DET,0.425,0.353,0.259,0.262,22,14,19,6,87,20,102,13,11,17,104.58235860740332,101.27975780927478,1.5714285714285714,3.1666666666666665,90.8375,18,13
85,112,0,HOU,0.369,0.46,0.16699999999999998,0.375,22,14,22,10,84,20,87,20,7,11,88.08290155440416,116.0621761658031,1.5714285714285714,2.2,96.5,18,19
115,105,0,OKC,0.565,0.489,0.424,0.29600000000000004,30,12,19,13,85,6,88,16,7,11,122.69938650306749,112.02987463323551,2.5,1.4615384615384617,93.725,18,20
90,95,1,WAS,0.376,0.402,0.194,0.25,18,11,24,10,93,20,92,20,12,9,87.8048780487805,92.6829268292683,1.6363636363636365,2.4,102.5,18,10
102,116,0,GSW,0.375,0.5429999999999999,0.233,0.382,23,15,36,24,96,29,92,8,12,13,91.24454880912444,103.76831041037684,1.5333333333333334,1.5,111.7875,18,30
113,85,1,SAS,0.54,0.383,0.364,0.185,41,14,15,11,87,12,81,25,8,11,114.38694166772112,86.04327470580793,2.9285714285714284,1.3636363636363635,98.7875,18,26
119,110,1,POR,0.512,0.488,0.259,0.345,27,9,24,14,84,29,86,20,12,12,125.08211798712391,115.62212587045065,3.0,1.7142857142857142,95.1375,18,23
108,115,0,POR,0.442,0.461,0.394,0.321,24,10,22,16,95,20,89,29,12,17,102.72262513375341,109.38057305908927,2.4,1.375,105.1375,18,23
108,118,0,UTA,0.466,0.526,0.48,0.37,24,7,24,15,88,22,78,34,3,9,101.59924741298212,111.00658513640636,3.4285714285714284,1.6,106.3,18,21
99,95,1,MIN,0.448,0.429,0.303,0.406,23,12,24,10,87,17,91,6,12,7,105.36118132233601,101.10416389517094,1.9166666666666667,2.4,93.9625,18,29
108,100,0,POR,0.42,0.414,0.563,0.25,24,19,13,20,81,27,87,23,11,13,107.59651307596512,99.626400996264,1.263157894736842,0.65,100.375,18,23
108,107,1,PHO,0.391,0.395,0.259,0.28600000000000003,21,14,25,17,92,36,86,32,8,10,94.19973833406021,93.32751853467072,1.5,1.4705882352941178,114.65,18,25
101,94,0,SAC,0.3670000000000001,0.396,0.278,0.324,19,10,25,12,98,21,91,16,19,15,100.2108396378519,93.26553392037701,1.9,2.083333333333333,100.7875,18,27
106,109,1,DAL,0.473,0.488,0.344,0.35100000000000003,24,10,29,8,91,13,84,24,14,10,109.51827457057988,112.6178483791812,2.4,3.625,96.7875,18,22
107,122,0,NOP,0.483,0.532,0.269,0.455,24,14,30,15,89,16,77,32,5,2,96.05026929982046,109.51526032315977,1.7142857142857142,2.0,111.4,18,28
91,87,0,ORL,0.37,0.43,0.321,0.207,15,13,22,15,73,39,86,11,7,10,100.69156293222684,96.26556016597509,1.1538461538461535,1.4666666666666666,90.375,18,8
109,89,1,MIA,0.523,0.364,0.391,0.31,35,19,23,13,86,16,88,25,9,13,108.20201017495968,88.3484303263432,1.8421052631578947,1.7692307692307692,100.7375,18,5
100,97,1,PHI,0.448,0.442,0.409,0.5,28,10,28,17,87,17,86,17,7,11,100.42681395932712,97.41400954054731,2.8,1.6470588235294117,99.575,18,6
100,98,0,MIN,0.386,0.35100000000000003,0.393,0.133,26,20,22,12,101,17,97,33,14,15,87.43169398907105,85.68306010928963,1.3,1.8333333333333333,114.375,18,29
121,125,1,ATL,0.442,0.53,0.268,0.441,31,3,30,14,104,22,83,34,15,10,106.79611650485435,110.32656663724623,10.333333333333334,2.142857142857143,113.3,18,14
101,93,1,BRK,0.426,0.379,0.303,0.211,26,7,19,7,101,10,95,16,14,7,97.41982155775258,89.70340004822764,3.7142857142857135,2.7142857142857144,103.675,18,7
131,114,0,MEM,0.551,0.464,0.563,0.444,36,12,29,16,89,23,84,24,6,9,122.81729755068558,106.8791749677722,3.0,1.8125,106.6625,18,24
105,95,1,HOU,0.468,0.421,0.333,0.316,29,14,19,20,94,15,76,25,15,9,96.77419354838709,87.55760368663593,2.071428571428572,0.95,108.5,18,19
96,92,1,BOS,0.443,0.407,0.25,0.259,24,17,21,11,88,13,81,23,11,5,93.61287176986835,89.71233544612384,1.4117647058823528,1.9090909090909087,102.55,18,3
116,104,1,PHO,0.473,0.5,0.452,0.343,24,10,25,12,91,23,82,12,19,7,119.20359666024405,106.87219010918434,2.4,2.083333333333333,97.3125,18,25
117,104,1,WAS,0.522,0.421,0.25,0.25,31,20,26,12,90,23,95,21,10,5,107.38871041762278,95.45663148233135,1.55,2.1666666666666665,108.95,18,10
97,100,0,SAC,0.414,0.385,0.344,0.242,23,16,22,14,87,21,96,21,9,13,96.06338202525379,99.03441445902452,1.4375,1.5714285714285714,100.975,18,27
96,105,1,LAL,0.407,0.464,0.207,0.292,26,11,24,16,91,17,84,30,7,14,91.2872934743849,99.84547723760849,2.363636363636364,1.5,105.1625,18,16
129,92,0,NYK,0.563,0.41,0.5379999999999999,0.265,38,13,23,14,87,18,83,23,9,5,124.95459498728658,89.11490495217339,2.9230769230769234,1.6428571428571428,103.2375,18,12
95,108,0,BOS,0.415,0.537,0.16699999999999998,0.371,18,12,21,15,94,15,82,8,12,4,90.50851494581396,102.89389067524117,1.5,1.4,104.9625,18,3
102,105,0,BRK,0.404,0.46,0.429,0.25,25,12,25,11,89,14,87,23,7,10,101.20302616891978,104.1795857621233,2.083333333333333,2.272727272727273,100.7875,18,7
92,97,0,PHI,0.435,0.416,0.259,0.333,29,13,24,15,85,12,89,16,5,12,94.69891919711785,99.84559958826557,2.230769230769231,1.6,97.15,18,6
114,99,1,POR,0.477,0.477,0.5,0.3,25,10,22,8,88,19,86,11,15,7,122.41610738255034,106.30872483221478,2.5,2.75,93.125,18,23
110,102,1,OKC,0.506,0.469,0.259,0.261,30,15,22,15,85,23,81,23,10,7,107.39565535757872,99.58506224066392,2.0,1.4666666666666666,102.425,18,20
111,105,1,NYK,0.468,0.468,0.35700000000000004,0.25,27,9,20,11,94,19,94,10,17,14,116.36744856506357,110.07731621019524,3.0,1.818181818181818,95.3875,18,12
113,104,1,ORL,0.476,0.425,0.407,0.379,28,17,25,12,84,25,87,21,14,8,114.80822961645923,105.66421132842264,1.6470588235294117,2.083333333333333,98.425,18,8
109,100,1,MIN,0.494,0.414,0.35700000000000004,0.238,27,15,20,14,89,12,87,27,10,16,109.25949129181808,100.2380654053377,1.8,1.4285714285714286,99.7625,18,29
128,104,0,LAL,0.489,0.47,0.344,0.345,31,8,18,19,92,30,83,22,17,18,127.553562531141,103.63726955655208,3.875,0.9473684210526316,100.35,18,16
113,111,0,PHO,0.551,0.483,0.536,0.35100000000000003,31,21,29,17,78,15,87,18,6,9,116.09092076537821,114.03621420315909,1.4761904761904765,1.7058823529411764,97.3375,18,25
100,112,1,NOP,0.402,0.456,0.324,0.419,24,12,23,18,92,18,90,12,13,14,99.37888198757764,111.30434782608695,2.0,1.2777777777777777,100.625,18,28
119,110,1,MEM,0.484,0.488,0.31,0.3,28,10,32,17,93,27,84,25,10,11,109.82925703737888,101.52284263959393,2.8,1.8823529411764703,108.35,18,24
120,115,1,SAC,0.519,0.529,0.276,0.382,23,12,32,12,81,31,85,17,10,9,126.44889357218125,121.18018967334037,1.9166666666666667,2.6666666666666665,94.9,18,27
104,130,0,HOU,0.464,0.529,0.32,0.471,25,16,20,15,97,9,87,31,14,13,95.85253456221196,119.81566820276495,1.5625,1.3333333333333333,108.5,18,19
124,116,0,IND,0.529,0.524,0.29600000000000004,0.462,27,10,32,9,87,27,82,25,15,9,128.03304078471865,119.77284460505938,2.7,3.555555555555556,96.85,18,4
114,128,0,WAS,0.46,0.5489999999999999,0.207,0.375,18,12,20,11,87,34,91,27,9,14,112.32910456952824,126.12390688508437,1.5,1.818181818181818,101.4875,18,10
123,115,0,ATL,0.511,0.455,0.333,0.462,27,4,24,10,92,27,77,32,7,4,114.40530170910358,106.96430647599115,6.75,2.4,107.5125,18,14
107,106,0,DAL,0.482,0.506,0.375,0.343,27,12,27,13,85,20,77,24,9,6,106.52065704330515,105.52513688402188,2.25,2.0769230769230766,100.45,18,22
103,111,1,CLE,0.4320000000000001,0.494,0.205,0.324,23,5,22,14,95,18,89,13,11,12,102.62797359571552,110.59907834101385,4.6,1.5714285714285714,100.3625,18,15
114,104,1,LAC,0.481,0.452,0.44,0.242,24,13,21,14,77,37,84,26,9,10,118.79640484564285,108.37566757848116,1.8461538461538465,1.5,95.9625,18,17
100,86,1,CHO,0.481,0.407,0.321,0.343,28,11,28,14,79,25,81,14,3,9,105.52697533306952,90.75319878643978,2.5454545454545454,2.0,94.7625,18,9
134,131,0,GSW,0.47,0.442,0.486,0.444,31,20,36,18,100,26,95,31,15,10,111.63178173487452,109.1325627408102,1.55,2.0,120.0375,18,30
107,115,1,IND,0.466,0.5,0.13,0.448,22,9,31,14,88,32,86,19,12,11,106.8797602696966,114.87077038331873,2.4444444444444446,2.2142857142857144,100.1125,18,4
107,100,0,MIN,0.478,0.418,0.355,0.31,26,13,26,9,90,12,91,14,13,11,112.42448121880743,105.06960861570788,2.0,2.888888888888889,95.175,18,29
105,121,0,HOU,0.457,0.472,0.35700000000000004,0.448,25,15,26,17,92,15,89,28,13,18,102.2270901788974,117.80455153949129,1.6666666666666667,1.5294117647058822,102.7125,18,19
113,106,0,NOP,0.377,0.463,0.317,0.444,26,11,24,17,106,20,82,30,24,12,99.23161361141601,93.08452250274424,2.363636363636364,1.4117647058823528,113.875,18,28
117,110,1,HOU,0.473,0.455,0.393,0.333,28,14,19,16,93,20,88,27,11,15,110.20840692334866,103.61474155186623,2.0,1.1875,106.1625,18,19
96,104,0,MEM,0.3720000000000001,0.561,0.378,0.333,23,19,32,16,86,18,82,14,13,6,94.48818897637794,102.36220472440945,1.2105263157894737,2.0,101.6,18,24
106,100,1,UTA,0.471,0.462,0.333,0.459,25,9,24,16,85,21,78,17,8,5,105.97350662334415,99.97500624843788,2.7777777777777777,1.5,100.025,18,21
127,115,0,MIL,0.48,0.453,0.478,0.3,29,12,29,13,100,9,95,26,7,7,111.58704008786384,101.04338275672707,2.4166666666666665,2.230769230769231,113.8125,18,1
123,128,0,DET,0.5,0.511,0.313,0.452,30,9,33,11,96,22,94,24,14,11,117.78788604261429,122.57601149150106,3.333333333333333,3.0,104.425,18,13
127,99,1,POR,0.511,0.396,0.5,0.29,30,13,16,9,90,25,91,22,12,9,124.92315258822084,97.38104020656586,2.3076923076923075,1.7777777777777777,101.6625,18,23
98,95,0,UTA,0.433,0.419,0.233,0.359,23,11,20,14,90,18,86,14,13,7,97.9020979020979,94.90509490509493,2.090909090909091,1.4285714285714286,100.1,18,21
117,108,0,PHO,0.5489999999999999,0.4370000000000001,0.393,0.281,23,14,25,13,82,21,87,23,8,11,121.30637636080871,111.97511664074649,1.6428571428571428,1.9230769230769231,96.45,18,25
127,120,1,SAS,0.563,0.482,0.514,0.5,34,10,33,10,80,23,85,25,9,9,137.44588744588742,129.87012987012986,3.4,3.3,92.4,18,26
116,120,1,LAL,0.5,0.505,0.44,0.364,32,10,29,12,88,22,93,27,3,10,111.39118953306922,115.23226503420958,3.2,2.4166666666666665,104.1375,18,16
101,113,0,OKC,0.481,0.46,0.222,0.34600000000000003,19,19,19,12,77,23,87,27,8,14,108.16599732262381,121.01740294511379,1.0,1.5833333333333333,93.375,18,20
128,116,1,MIN,0.589,0.444,0.3670000000000001,0.35,29,13,26,15,90,17,90,29,5,9,118.60088024090805,107.4820477183229,2.230769230769231,1.7333333333333334,107.925,18,29
115,98,1,DET,0.579,0.407,0.474,0.366,33,18,24,16,76,22,81,21,9,12,124.03936901712282,105.70311446676551,1.8333333333333333,1.5,92.7125,18,13
103,132,0,LAC,0.451,0.539,0.36,0.462,19,14,35,10,91,16,89,20,13,11,103.46559517830237,132.5966850828729,1.3571428571428572,3.5,99.55,18,17
133,118,1,TOR,0.5660000000000001,0.461,0.5,0.263,38,16,24,11,83,30,89,29,7,8,129.11054483679166,114.54920519354448,2.375,2.1818181818181817,103.0125,18,2
100,116,1,GSW,0.448,0.512,0.15,0.439,22,15,31,11,87,26,82,22,19,5,100.60362173038229,116.70020120724344,1.4666666666666666,2.8181818181818183,99.4,18,30
114,112,0,CHO,0.53,0.494,0.308,0.394,29,12,24,13,83,20,77,28,13,9,118.87382690302395,116.78832116788321,2.4166666666666665,1.8461538461538465,95.9,18,9
102,104,0,CLE,0.506,0.5529999999999999,0.406,0.429,28,17,32,21,85,8,76,12,9,8,101.74563591022444,103.74064837905236,1.6470588235294117,1.5238095238095235,100.25,18,15
109,95,1,MIL,0.436,0.378,0.39,0.3,28,12,23,17,94,12,90,18,6,11,101.75029171528591,88.68144690781797,2.333333333333333,1.3529411764705883,107.125,18,1
97,113,0,DAL,0.47,0.457,0.359,0.343,23,15,23,10,83,8,92,23,3,13,102.25326129924892,119.11977862696008,1.5333333333333334,2.3,94.8625,18,22
105,125,1,MIA,0.438,0.556,0.229,0.448,28,19,29,15,89,24,72,37,13,6,94.60524833877687,112.62529564140104,1.4736842105263157,1.9333333333333331,110.9875,18,5
121,113,0,OKC,0.483,0.425,0.28,0.417,23,12,20,15,87,39,87,31,9,8,111.39240506329115,104.02761795166859,1.9166666666666667,1.3333333333333333,108.625,18,20
